,row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
293,2_35,2,35,0.0,0.0,0.590042159163,0.807372435998,0.0,0.0,-0.284139602225,0.0,0.0,0.0
294,2_36,2,36,0.0,0.0,0.583541211356,0.812083526892,0.0,0.0,-0.448549617763,0.0,0.0,0.0
295,2_37,2,37,0.0,0.0,0.5671970801899999,0.823582098047,0.0,0.0,-0.6094689747959999,0.0,0.0,0.0
296,2_38,2,38,0.0,0.0,0.553391549243,0.8329212407100001,0.0,0.0,-0.574387856831,0.0,0.0,0.0
297,2_39,2,39,0.0,0.0,0.538550213024,0.842593417997,0.0,0.0,-0.5283111645790001,0.0,0.0,0.0
298,2_40,2,40,0.0,0.0,0.526807453214,0.8499846511779999,0.0,0.0,-0.49026298688500003,0.0,0.0,0.0
299,2_41,2,41,0.0,0.0,0.5141401691749999,0.85770617722,0.0,0.0,-0.465653844432,0.0,0.0,0.0
300,2_42,2,42,0.0,0.0,0.501510737159,0.8651514205700002,0.0,0.0,-0.577878515335,0.0,0.0,0.0
301,2_43,2,43,0.0,0.0,0.484885943368,0.874577396189,0.0,0.0,-0.601964059013,0.0,0.0,0.0
302,2_44,2,44,0.0,0.0,0.470703932165,0.882291226435,0.0,0.0,-0.56426494717,0.0,0.0,0.0
303,2_45,2,45,0.0,0.0,0.463914608979,0.885879921646,0.0,0.0,-0.549255115603,0.0,0.0,0.0
304,2_46,2,46,0.0,0.0,0.450955431779,0.892546468565,0.0,0.0,-0.48991392103500003,0.0,0.0,0.0
305,2_47,2,47,0.0,0.0,0.437508164602,0.899214438222,0.0,0.0,-0.47717301749499996,0.0,0.0,0.0
306,2_48,2,48,0.0,0.0,0.433344522957,0.901228341999,0.0,0.0,-0.513475865937,0.0,0.0,0.0
307,2_49,2,49,0.0,0.0,0.418976713794,0.9079969786830001,0.0,0.0,-0.605454717517,0.0,0.0,0.0
308,2_50,2,50,0.0,0.0,0.40170804297799995,0.9157677916410001,0.0,0.0,-0.5640904142450001,0.0,0.0,0.0
309,2_51,2,51,0.0,0.0,0.39706779992299995,0.9177892798810001,0.0,0.0,-0.544717259547,0.0,0.0,0.0
